Timestamp,Time_Sec,RPM,Speed_MPH,Coolant_F,Trans_Temp_F,Oil_Temp_F,Throttle_Pct,Engine_Load_Pct,MAF_gs,Battery_V
19:11:18.810,125.668,830.2,0.0,181.4,165.0,205.0,21.2,38.8,7.27,13.52
19:11:19.041,125.894,826.2,0.0,181.4,165.0,205.0,21.2,38.8,7.27,13.56
