Timestamp,Time_Sec,RPM,Speed_MPH,Coolant_F,Trans_Temp_F,Oil_Temp_F,Throttle_Pct,Engine_Load_Pct,MAF_gs,Battery_V
19:11:39.963,146.777,830.8,0.0,181.4,165.0,205.0,21.2,38.8,7.28,13.56
19:11:40.191,147.046,830.5,0.0,181.4,165.0,205.0,21.2,38.8,7.28,13.53
19:11:40.440,147.277,829.2,0.0,181.4,165.0,205.0,21.2,38.8,7.25,13.56
19:11:40.700,147.524,822.5,0.0,181.4,165.0,205.0,21.2,38.4,7.25,13.54
19:11:40.965,147.784,824.2,0.0,181.4,165.0,205.0,21.2,38.8,7.24,13.55
19:11:41.188,148.049,829.0,0.0,181.4,165.0,205.0,21.2,38.8,7.24,13.57
19:11:41.427,148.272,817.0,0.0,181.4,165.0,205.0,21.2,38.8,7.27,13.55
19:11:41.664,148.511,825.2,0.0,181.4,165.0,205.0,21.2,38.8,7.27,13.54
19:11:41.920,148.749,826.5,0.0,181.4,165.0,205.0,21.2,38.8,7.27,13.56
19:11:42.163,149.004,819.8,0.0,181.4,165.0,205.0,21.2,38.8,7.25,13.53
19:11:42.419,149.247,824.2,0.0,181.4,165.0,205.0,21.2,38.8,7.25,13.54
19:11:42.656,149.502,831.0,0.0,181.4,165.0,205.0,21.2,38.8,7.28,13.55
19:11:42.899,149.744,825.8,0.0,181.4,165.0,205.0,21.2,38.8,7.25,13.55
19:11:43.178,149.983,825.8,0.0,181.4,165.0,205.0,21.2,38.8,7.26,13.53
19:11:43.421,150.262,822.5,0.0,181.4,165.0,205.0,21.2,38.8,7.26,13.55
19:11:43.732,150.507,830.5,0.0,181.4,165.0,205.0,21.2,38.8,7.26,13.53
19:11:43.968,150.816,830.5,0.0,181.4,165.0,205.0,21.2,38.8,7.26,13.55
19:11:44.236,151.053,824.2,0.0,181.4,165.0,205.0,21.2,38.8,7.26,13.55
19:11:44.492,151.319,824.2,0.0,181.4,165.0,205.0,21.2,38.8,7.21,13.54
19:11:44.838,151.577,824.2,0.0,181.4,165.0,205.0,21.2,38.8,7.22,13.52
19:11:45.109,151.921,824.2,0.0,181.4,165.0,205.0,21.2,38.4,7.22,13.51
19:11:45.374,152.192,824.2,0.0,181.4,165.0,205.0,21.2,38.4,7.24,13.53
19:11:45.638,152.458,824.2,0.0,181.4,165.0,205.0,21.2,38.4,7.24,13.53
19:11:45.936,152.721,824.2,0.0,181.4,165.0,205.0,21.2,38.4,7.24,13.5
19:11:46.162,153.022,824.2,0.0,181.4,165.0,205.0,21.2,38.4,7.21,13.51
19:11:46.408,153.246,824.2,0.0,181.4,165.0,205.0,21.2,38.8,7.19,13.51
19:11:46.736,153.492,824.2,0.0,181.4,165.0,205.0,21.2,38.8,7.19,13.53
19:11:46.969,153.819,824.2,0.0,181.4,165.0,205.0,21.2,38.8,7.2,13.51
19:11:47.186,154.053,829.5,0.0,181.4,165.0,205.0,21.2,38.4,7.21,13.53
19:11:47.458,154.27,819.8,0.0,181.4,165.0,205.0,21.2,38.4,7.21,13.53
19:11:47.785,154.541,819.8,0.0,181.4,165.0,205.0,21.2,38.4,7.21,13.52
19:11:48.066,154.869,825.0,0.0,181.4,165.0,205.0,20.8,38.4,7.18,13.49
19:11:48.316,155.15,831.5,0.0,183.2,165.0,205.0,21.2,38.8,7.18,13.5
19:11:48.551,155.399,823.2,0.0,183.2,165.0,205.0,21.2,38.4,7.18,13.54
19:11:48.802,155.635,823.2,0.0,183.2,165.0,205.0,21.2,38.4,7.18,13.51
19:11:49.051,155.886,830.5,0.0,183.2,165.0,205.0,21.2,38.8,7.18,13.5
19:11:49.334,156.136,831.5,0.0,181.4,165.0,205.0,21.2,38.8,7.18,13.52
19:11:49.689,156.418,831.5,0.0,181.4,165.0,205.0,21.2,38.8,7.16,13.49
19:11:49.998,156.782,831.5,0.0,181.4,165.0,205.0,21.2,38.4,7.16,13.51
19:11:50.260,157.083,822.8,0.0,183.2,165.0,205.0,21.2,38.4,7.17,13.52
19:11:50.560,157.344,822.8,0.0,183.2,165.0,205.0,21.2,38.4,7.17,13.51
19:11:50.863,157.645,822.8,0.0,183.2,165.0,205.0,21.2,38.4,7.17,13.52
19:11:51.178,157.946,822.8,0.0,183.2,165.0,205.0,21.2,38.4,7.21,13.54
19:11:51.439,158.261,820.2,0.0,183.2,165.0,205.0,21.2,38.8,7.21,13.52
19:11:51.711,158.522,820.2,0.0,183.2,165.0,205.0,21.2,38.4,7.21,13.53
19:11:51.943,158.794,831.8,0.0,181.4,165.0,205.0,21.2,38.8,7.22,13.52
19:11:52.310,159.026,831.8,0.0,181.4,165.0,205.0,21.2,38.8,7.22,13.52
19:11:52.574,159.394,831.8,0.0,181.4,165.0,205.0,21.2,38.8,7.19,13.53
19:11:52.816,159.657,830.2,0.0,181.4,165.0,205.0,21.2,38.4,7.19,13.52
19:11:53.085,159.903,820.2,0.0,181.4,165.0,205.0,21.2,38.4,7.23,13.53
19:11:53.314,160.168,823.0,0.0,183.2,165.0,205.0,21.2,38.8,7.22,13.52
19:11:53.551,160.398,825.8,0.0,183.2,165.0,205.0,21.2,38.8,7.22,13.53
19:11:53.816,160.634,830.5,0.0,183.2,165.0,205.0,21.2,38.4,7.23,13.51
19:11:54.136,160.9,822.0,0.0,183.2,165.0,205.0,21.2,38.4,7.23,13.5
19:11:54.438,161.219,822.0,0.0,183.2,165.0,205.0,21.2,38.4,7.23,13.52
19:11:54.713,161.521,822.0,0.0,183.2,165.0,205.0,21.2,38.4,7.23,13.51
19:11:54.983,161.796,822.0,0.0,183.2,165.0,205.0,21.2,38.4,7.18,13.53
19:11:55.209,162.067,820.8,0.0,183.2,165.0,205.0,21.2,38.4,7.18,13.53
19:11:55.552,162.293,820.8,0.0,183.2,165.0,205.0,21.2,38.8,7.18,13.53
19:11:55.817,162.635,817.0,0.0,183.2,165.0,205.0,21.2,38.8,7.23,13.49
19:11:56.080,162.902,828.8,0.0,183.2,165.0,205.0,21.2,38.8,7.22,13.51
19:11:56.348,163.163,829.2,0.0,183.2,165.0,205.0,21.2,38.8,7.26,13.49
19:11:56.710,163.431,819.8,0.0,183.2,165.0,205.0,21.2,38.8,7.22,13.5
19:11:57.012,163.793,819.8,0.0,183.2,165.0,205.0,21.2,38.8,7.22,13.49
19:11:57.277,164.097,819.8,0.0,183.2,165.0,205.0,21.2,38.8,7.22,13.53
19:11:57.524,164.361,824.0,0.0,183.2,165.0,205.0,21.2,38.8,7.22,13.53
19:11:57.761,164.608,826.5,0.0,183.2,165.0,205.0,21.2,38.8,7.22,13.5
19:11:58.012,164.847,826.0,0.0,183.2,165.0,205.0,21.2,38.8,7.22,13.53
19:11:58.269,165.096,826.0,0.0,183.2,165.0,205.0,21.2,38.8,7.22,13.52
19:11:58.539,165.352,830.8,0.0,183.2,165.0,205.0,21.2,38.8,7.23,13.52
19:11:58.773,165.623,827.2,0.0,183.2,165.0,205.0,21.2,38.8,7.22,13.52
19:11:59.029,165.859,825.8,0.0,183.2,165.0,205.0,21.2,38.8,7.22,13.53
19:11:59.263,166.114,818.8,0.0,183.2,165.0,205.0,21.2,38.8,7.24,13.5
19:11:59.487,166.349,825.0,0.0,183.2,165.0,205.0,21.2,38.8,7.23,13.53
19:11:59.811,166.572,821.5,0.0,183.2,165.0,205.0,21.2,38.8,7.23,13.52
19:12:00.115,166.895,821.5,0.0,183.2,165.0,205.0,21.2,38.8,7.24,13.53
19:12:00.362,167.199,830.8,0.0,183.2,165.0,205.0,21.2,38.4,7.24,13.53
19:12:00.620,167.446,830.8,0.0,183.2,165.0,205.0,21.2,38.4,7.23,13.5
19:12:00.932,167.704,830.8,0.0,183.2,165.0,205.0,21.2,38.8,7.19,13.54
19:12:01.170,168.015,821.5,0.0,183.2,165.0,205.0,21.2,38.8,7.23,13.5
19:12:01.418,168.256,834.2,0.0,183.2,165.0,205.0,21.2,38.8,7.23,13.53
19:12:01.670,168.502,828.0,0.0,183.2,165.0,205.0,21.2,38.8,7.25,13.52
19:12:01.912,168.754,823.0,0.0,183.2,165.0,205.0,21.2,38.8,7.25,13.51
19:12:02.146,168.995,825.8,0.0,183.2,165.0,205.0,21.2,38.8,7.28,13.54
19:12:02.413,169.23,825.8,0.0,183.2,165.0,205.0,21.2,38.8,7.23,13.53
19:12:02.649,169.496,819.8,0.0,183.2,165.0,205.0,21.2,38.8,7.27,13.54
19:12:02.922,169.733,819.8,0.0,183.2,165.0,205.0,21.2,38.8,7.25,13.51
19:12:03.209,170.006,829.2,0.0,183.2,165.0,205.0,21.2,38.8,7.25,13.55
19:12:03.483,170.292,829.2,0.0,183.2,165.0,205.0,21.2,38.4,7.25,13.53
19:12:03.772,170.567,828.0,0.0,183.2,165.0,205.0,21.2,38.4,7.25,13.52
19:12:04.025,170.855,826.2,0.0,183.2,165.0,205.0,21.2,38.8,7.25,13.53
19:12:04.260,171.109,828.5,0.0,183.2,165.0,205.0,21.2,38.8,7.25,13.52
19:12:04.532,171.343,828.5,0.0,183.2,165.0,205.0,21.2,38.8,7.25,13.52
19:12:04.766,171.615,826.0,0.0,183.2,165.0,205.0,21.2,38.8,7.25,13.51
19:12:05.003,171.85,821.8,0.0,183.2,165.0,205.0,21.2,38.8,7.24,13.54
19:12:05.264,172.087,830.2,0.0,183.2,165.0,205.0,21.2,38.8,7.24,13.51
19:12:05.539,172.349,836.0,0.0,183.2,165.0,205.0,21.2,38.8,7.24,13.53
19:12:05.797,172.623,831.2,0.0,183.2,165.0,205.0,21.2,38.8,7.23,13.52
19:12:06.045,172.881,831.2,0.0,183.2,165.0,205.0,21.2,38.8,7.22,13.53
19:12:06.281,173.128,823.5,0.0,183.2,165.0,205.0,21.2,38.8,7.27,13.48
19:12:06.574,173.365,832.0,0.0,183.2,165.0,205.0,21.2,38.8,7.27,13.53
19:12:06.837,173.657,834.0,0.0,183.2,165.0,205.0,21.2,38.8,7.27,13.51
19:12:07.075,173.922,823.5,0.0,183.2,165.0,205.0,21.2,38.8,7.24,13.5
19:12:07.323,174.159,821.8,0.0,183.2,165.0,205.0,21.2,38.8,7.24,13.53
19:12:07.640,174.407,827.0,0.0,183.2,165.0,205.0,21.2,38.8,7.24,13.5
19:12:07.885,174.723,823.0,0.0,183.2,165.0,205.0,21.2,38.8,7.22,13.49
19:12:08.135,174.969,822.8,0.0,183.2,165.0,205.0,21.2,38.8,7.21,13.52
19:12:08.371,175.218,829.8,0.0,183.2,165.0,205.0,21.2,38.8,7.24,13.52
19:12:08.599,175.455,819.8,0.0,183.2,165.0,205.0,21.2,38.8,7.24,13.53
19:12:08.842,175.683,826.5,0.0,183.2,165.0,205.0,21.2,38.4,7.23,13.54
19:12:09.076,175.926,820.2,0.0,183.2,165.0,205.0,21.2,38.8,7.24,13.51
19:12:09.325,176.16,823.0,0.0,183.2,165.0,205.0,21.2,38.8,7.21,13.53
19:12:09.551,176.409,839.0,0.0,183.2,165.0,205.0,21.2,38.8,7.25,13.53
19:12:09.792,176.638,826.0,0.0,183.2,165.0,205.0,21.2,38.8,7.22,13.5
19:12:10.050,176.875,820.2,0.0,183.2,165.0,205.0,21.2,38.8,7.23,13.52
19:12:10.292,177.134,831.5,0.0,183.2,165.0,205.0,21.2,38.8,7.24,13.53
19:12:10.527,177.375,827.0,0.0,183.2,165.0,205.0,21.2,38.8,7.21,13.53
19:12:10.778,177.611,823.8,0.0,183.2,165.0,205.0,21.2,38.8,7.21,13.51
19:12:11.020,177.861,832.2,0.0,183.2,165.0,205.0,21.2,38.8,7.21,13.53
19:12:11.251,178.103,826.5,0.0,183.2,165.0,205.0,21.2,38.4,7.21,13.54
19:12:11.480,178.335,822.8,0.0,183.2,165.0,205.0,21.2,38.4,7.24,13.5
19:12:11.712,178.564,828.8,0.0,183.2,165.0,205.0,21.2,38.8,7.24,13.54
19:12:12.005,178.796,822.2,0.0,183.2,165.0,205.0,21.2,38.8,7.2,13.51
19:12:12.252,179.089,822.2,0.0,183.2,165.0,205.0,21.2,38.8,7.23,13.53
19:12:12.562,179.336,824.2,0.0,183.2,165.0,205.0,21.2,38.8,7.23,13.51
19:12:12.800,179.646,818.0,0.0,183.2,165.0,205.0,21.2,38.4,7.23,13.49
19:12:13.023,179.884,824.5,0.0,183.2,165.0,205.0,21.2,38.8,7.22,13.53
19:12:13.296,180.106,831.5,0.0,183.2,165.0,205.0,21.2,38.8,7.25,13.52
19:12:13.574,180.381,831.2,0.0,183.2,165.0,205.0,20.8,38.4,7.21,13.52
19:12:13.783,180.659,819.8,0.0,183.2,165.0,205.0,20.8,38.4,7.17,13.48
19:12:14.021,180.867,825.0,0.0,183.2,165.0,205.0,20.8,38.4,7.17,13.53
19:12:14.275,181.105,821.0,0.0,183.2,165.0,205.0,20.8,38.4,7.17,13.52
19:12:14.521,181.358,823.2,0.0,183.2,165.0,205.0,21.2,38.4,7.17,13.52
19:12:14.764,181.605,832.0,0.0,183.2,165.0,205.0,20.8,38.4,7.17,13.49
19:12:15.014,181.848,824.8,0.0,183.2,165.0,205.0,21.2,38.4,7.18,13.51
19:12:15.260,182.098,826.2,0.0,183.2,165.0,205.0,20.8,38.4,7.15,13.53
19:12:15.523,182.343,826.2,0.0,183.2,165.0,205.0,20.8,38.4,7.15,13.52
19:12:15.753,182.607,810.5,0.0,183.2,165.0,205.0,20.8,38.4,7.17,13.54
19:12:16.001,182.837,820.5,0.0,183.2,165.0,205.0,21.2,38.4,7.17,13.51
19:12:16.210,183.085,831.5,0.0,183.2,165.0,205.0,21.2,38.4,7.18,13.5
19:12:16.460,183.295,831.5,0.0,183.2,165.0,205.0,21.2,38.4,7.18,13.49
19:12:16.739,183.543,826.0,0.0,183.2,165.0,205.0,21.2,38.4,7.18,13.51
19:12:16.975,183.823,827.5,0.0,183.2,165.0,205.0,21.2,38.8,7.21,13.52
19:12:17.177,184.061,823.5,0.0,183.2,165.0,205.0,21.2,38.4,7.19,13.54
19:12:17.528,184.261,817.2,0.0,183.2,165.0,205.0,21.2,38.4,7.19,13.53
19:12:17.789,184.614,821.8,0.0,183.2,165.0,205.0,21.2,38.4,7.19,13.5
19:12:18.045,184.875,821.5,0.0,183.2,165.0,205.0,21.2,38.4,7.22,13.52
19:12:18.312,185.129,824.8,0.0,183.2,165.0,205.0,21.2,38.8,7.22,13.53
19:12:18.556,185.396,835.5,0.0,183.2,165.0,205.0,21.2,38.8,7.19,13.53
19:12:18.827,185.64,835.5,0.0,183.2,165.0,205.0,21.2,38.8,7.19,13.53
19:12:19.062,185.91,822.0,0.0,183.2,165.0,205.0,21.2,38.4,7.19,13.52
19:12:19.338,186.146,827.8,0.0,183.2,165.0,205.0,21.2,38.4,7.23,13.52
19:12:19.599,186.421,827.8,0.0,183.2,165.0,205.0,21.2,38.8,7.24,13.5
19:12:19.867,186.683,826.0,0.0,183.2,165.0,205.0,21.2,38.4,7.24,13.53
19:12:20.140,186.951,820.0,0.0,183.2,165.0,205.0,21.2,38.8,7.24,13.53
19:12:20.375,187.225,829.2,0.0,183.2,165.0,205.0,21.2,38.8,7.22,13.53
19:12:20.648,187.459,831.2,0.0,183.2,165.0,205.0,21.2,38.8,7.21,13.54
19:12:20.892,187.731,831.2,0.0,183.2,165.0,205.0,21.2,38.4,7.23,13.53
19:12:21.140,187.975,820.2,0.0,183.2,165.0,205.0,21.2,38.8,7.21,13.52
19:12:21.398,188.224,826.5,0.0,183.2,165.0,205.0,21.2,38.4,7.23,13.48
19:12:21.666,188.482,832.0,0.0,183.2,165.0,205.0,21.2,38.4,7.23,13.52
19:12:21.918,188.751,828.8,0.0,183.2,165.0,205.0,21.2,38.4,7.23,13.52
19:12:22.172,189.002,824.2,0.0,183.2,165.0,205.0,21.2,38.8,7.24,13.54
19:12:22.419,189.256,822.8,0.0,183.2,165.0,205.0,21.2,38.4,7.22,13.48
19:12:22.699,189.502,826.2,0.0,183.2,165.0,205.0,21.2,38.4,7.17,13.49
19:12:22.955,189.783,831.8,0.0,183.2,165.0,205.0,20.8,38.4,7.2,13.52
19:12:23.183,190.038,822.5,0.0,183.2,165.0,205.0,21.2,38.8,7.16,13.51
19:12:23.410,190.267,819.5,0.0,183.2,165.0,205.0,21.2,38.4,7.18,13.54
19:12:23.682,190.493,819.5,0.0,183.2,165.0,205.0,21.2,38.4,7.23,13.52
19:12:24.020,190.766,824.2,0.0,183.2,165.0,205.0,21.2,38.8,7.24,13.48
19:12:24.310,191.104,819.2,0.0,183.2,165.0,205.0,21.2,38.8,7.23,13.52
19:12:24.562,191.393,819.2,0.0,183.2,165.0,205.0,21.2,38.4,7.23,13.52
19:12:24.863,191.646,819.2,0.0,183.2,165.0,205.0,21.2,38.4,7.23,13.51
19:12:25.126,191.946,819.2,0.0,183.2,165.0,205.0,21.2,38.4,7.23,13.53
19:12:25.381,192.209,828.2,0.0,183.2,165.0,205.0,21.2,38.4,7.2,13.53
19:12:25.620,192.464,821.8,0.0,183.2,165.0,205.0,21.2,38.8,7.21,13.54
19:12:25.862,192.704,834.2,0.0,183.2,165.0,205.0,21.2,38.4,7.21,13.52
19:12:26.128,192.945,825.8,0.0,183.2,165.0,205.0,21.2,38.4,7.21,13.5
19:12:26.376,193.212,821.8,0.0,183.2,165.0,205.0,21.2,38.4,7.18,13.5
19:12:26.663,193.46,814.5,0.0,183.2,165.0,205.0,21.2,38.4,7.18,13.53
19:12:26.900,193.747,819.2,0.0,183.2,165.0,205.0,21.2,38.4,7.18,13.47
19:12:27.149,193.984,819.0,0.0,183.2,165.0,205.0,21.2,38.4,7.21,13.52
19:12:27.390,194.236,824.2,0.0,183.2,165.0,205.0,21.2,38.4,7.24,13.51
19:12:27.653,194.474,816.2,0.0,183.2,165.0,205.0,21.2,38.8,7.25,13.51
19:12:27.901,194.739,816.2,0.0,183.2,165.0,205.0,21.2,38.8,7.24,13.53
19:12:28.138,194.985,827.2,0.0,183.2,165.0,205.0,21.2,38.8,7.23,13.52
19:12:28.369,195.221,826.0,0.0,183.2,165.0,205.0,21.2,38.8,7.22,13.49
19:12:28.612,195.454,832.0,0.0,183.2,165.0,205.0,21.2,38.8,7.26,13.55
19:12:28.861,195.697,824.8,0.0,183.2,165.0,205.0,21.2,38.8,7.24,13.53
19:12:29.112,195.944,816.2,0.0,183.2,165.0,205.0,21.2,38.8,7.23,13.48
19:12:29.340,196.196,827.0,0.0,183.2,165.0,205.0,21.2,38.8,7.24,13.52
19:12:29.561,196.424,829.0,0.0,183.2,165.0,205.0,21.2,38.4,7.21,13.5
19:12:29.824,196.645,829.0,0.0,183.2,165.0,205.0,21.2,38.8,7.21,13.53
19:12:30.076,196.908,823.8,0.0,183.2,165.0,205.0,21.2,38.8,7.23,13.53
19:12:30.317,197.16,828.8,0.0,183.2,165.0,205.0,21.2,38.8,7.22,13.53
19:12:30.568,197.401,821.8,0.0,183.2,165.0,205.0,21.2,38.8,7.26,13.52
19:12:30.813,197.655,823.8,0.0,183.2,165.0,205.0,21.2,38.8,7.26,13.51
19:12:31.062,197.897,829.0,0.0,183.2,165.0,205.0,21.2,38.8,7.26,13.54
19:12:31.291,198.15,830.2,0.0,183.2,165.0,205.0,21.2,38.8,7.25,13.51
19:12:31.593,198.375,831.2,0.0,183.2,165.0,205.0,21.2,38.8,7.2,13.51
19:12:31.824,198.676,833.8,0.0,183.2,165.0,205.0,21.2,38.4,7.22,13.52
19:12:32.109,198.908,831.0,0.0,183.2,165.0,205.0,20.8,38.4,7.17,13.51
19:12:32.377,199.193,826.8,0.0,183.2,165.0,205.0,20.8,38.4,7.18,13.53
19:12:32.668,199.46,824.2,0.0,183.2,165.0,205.0,20.8,38.4,7.18,13.53
19:12:33.015,199.754,817.0,0.0,183.2,165.0,205.0,20.8,38.4,7.18,13.51
19:12:33.295,200.102,823.8,0.0,183.2,165.0,205.0,20.8,38.4,7.17,13.49
19:12:33.571,200.379,826.2,0.0,183.2,165.0,205.0,21.2,38.4,7.17,13.53
19:12:33.825,200.654,832.2,0.0,183.2,165.0,205.0,20.8,38.4,7.16,13.51
19:12:34.129,200.911,821.2,0.0,183.2,165.0,205.0,20.8,38.4,7.19,13.52
19:12:34.391,201.216,818.8,0.0,183.2,165.0,205.0,20.8,38.4,7.16,13.52
19:12:34.626,201.475,816.0,0.0,183.2,165.0,205.0,20.8,38.4,7.15,13.49
19:12:34.917,201.709,822.0,0.0,183.2,165.0,205.0,20.8,38.4,7.16,13.54
19:12:35.172,202.003,828.2,0.0,183.2,165.0,205.0,20.8,38.4,7.14,13.54
19:12:35.476,202.257,820.2,0.0,183.2,165.0,205.0,20.8,38.4,7.14,13.53
19:12:35.703,202.559,830.8,0.0,183.2,165.0,205.0,21.2,38.4,7.19,13.52
19:12:35.961,202.786,821.0,0.0,183.2,165.0,205.0,20.8,38.4,7.18,13.52
19:12:36.216,203.045,826.2,0.0,183.2,165.0,205.0,20.8,38.4,7.17,13.5
19:12:36.497,203.301,829.8,0.0,183.2,165.0,205.0,20.8,38.4,7.17,13.51
19:12:36.761,203.584,827.8,0.0,183.2,165.0,205.0,20.8,38.4,7.19,13.51
19:12:37.003,203.848,818.8,0.0,183.2,165.0,205.0,21.2,38.4,7.19,13.52
19:12:37.269,204.088,822.5,0.0,183.2,165.0,205.0,20.8,38.4,7.19,13.54
19:12:37.526,204.352,821.0,0.0,183.2,165.0,205.0,20.8,38.0,7.19,13.51
19:12:37.780,204.611,829.8,0.0,183.2,165.0,205.0,20.8,38.0,7.17,13.54
19:12:38.067,204.863,831.0,0.0,183.2,165.0,205.0,20.8,38.4,7.17,13.55
19:12:38.300,205.15,823.0,0.0,183.2,165.0,205.0,20.8,38.4,7.18,13.55
19:12:38.560,205.384,821.0,0.0,183.2,165.0,205.0,20.8,38.0,7.15,13.51
19:12:38.851,205.644,821.0,0.0,183.2,165.0,205.0,20.8,38.4,7.2,13.53
19:12:39.155,205.935,832.2,0.0,183.2,165.0,205.0,20.8,38.4,7.2,13.53
19:12:39.504,206.261,821.8,0.0,183.2,165.0,205.0,20.8,38.4,7.14,13.51
19:12:39.795,206.59,827.8,0.0,183.2,165.0,205.0,20.8,38.4,7.17,13.52
19:12:40.073,206.882,828.0,0.0,183.2,165.0,205.0,20.8,38.4,7.13,13.54
19:12:40.356,207.156,820.2,0.0,183.2,165.0,205.0,20.8,38.4,7.11,13.53
19:12:40.663,207.44,820.2,0.0,183.2,165.0,205.0,20.8,38.4,7.13,13.53
19:12:40.928,207.747,820.0,0.0,183.2,165.0,205.0,20.8,38.0,7.13,13.51
19:12:41.198,208.012,831.0,0.0,183.2,165.0,205.0,20.8,38.0,7.17,13.5
19:12:41.504,208.282,831.0,0.0,183.2,165.0,205.0,20.8,38.0,7.14,13.54
19:12:41.727,208.587,825.8,0.0,183.2,165.0,205.0,20.8,38.0,7.1,13.54
19:12:42.001,208.81,829.0,0.0,183.2,165.0,205.0,20.8,38.0,7.12,13.51
19:12:42.251,209.084,825.5,0.0,183.2,165.0,205.0,20.8,38.4,7.12,13.53
19:12:42.518,209.335,834.2,0.0,183.2,165.0,205.0,20.8,38.0,7.09,13.53
19:12:42.808,209.603,816.2,0.0,183.2,165.0,205.0,20.8,38.0,7.1,13.52
19:12:43.104,209.892,816.2,0.0,183.2,165.0,205.0,20.8,38.0,7.13,13.55
19:12:43.349,210.188,822.8,0.0,183.2,165.0,205.0,20.8,38.0,7.13,13.51
19:12:43.640,210.433,822.8,0.0,183.2,165.0,205.0,20.8,38.0,7.13,13.51
19:12:43.931,210.723,822.8,0.0,183.2,165.0,205.0,20.8,38.0,7.13,13.51
19:12:44.169,211.015,829.0,0.0,183.2,165.0,205.0,20.8,38.0,7.12,13.53
19:12:44.438,211.253,823.0,0.0,183.2,165.0,205.0,20.8,38.0,7.1,13.54
19:12:44.667,211.522,824.8,0.0,183.2,165.0,205.0,20.8,38.0,7.13,13.52
19:12:44.976,211.751,826.2,0.0,183.2,165.0,205.0,20.8,38.0,7.13,13.53
19:12:45.203,212.06,827.2,0.0,183.2,165.0,205.0,20.8,38.0,7.13,13.52
19:12:45.456,212.287,821.0,0.0,183.2,165.0,205.0,20.8,38.4,7.15,13.55
19:12:45.717,212.54,821.5,0.0,183.2,165.0,205.0,20.8,38.0,7.11,13.48
19:12:45.957,212.8,831.8,0.0,183.2,165.0,205.0,20.8,38.0,7.11,13.54
